id,target,feature01,feature02,feature03,feature04,feature05,feature06,feature07,feature08,feature09,feature10,feature10.1,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23
763,179000,0.0,0.0,0,1200.0,1200,5,1200,5,5,1987,3,,,red,0,,bad,3,1,3,2009,0,0,1988
764,179000,0.0,0.0,0,1200.0,1200,5,1200,5,5,1987,3,,,red,0,,bad,3,1,3,2009,0,0,1988
765,159900,1.0,252.0,0,1152.0,1152,6,1152,5,5,1978,2,,,red,0,,bad,2,2,7,2009,0,0,1978
766,61000,0.0,0.0,0,683.0,904,4,904,1,1,1922,0,,,blue,0,,okay,1,1,3,2009,1,0,1950
767,103600,1.0,300.0,0,672.0,697,6,1369,6,6,1925,2,,,red,0,,bad,3,1,7,2009,0,672,1950
768,63000,1.0,226.0,0,585.0,687,6,1112,5,3,1934,2,,,blue,0,,bad,4,1,3,2009,0,425,1950
769,175000,2.0,480.0,0,520.0,1464,6,1464,5,6,1963,2,,,red,1,bad,bad,3,1,10,2009,0,0,1999
770,139000,2.0,480.0,0,1121.0,1121,5,1121,5,6,1963,1,,dog,red,0,,bad,3,1,6,2009,0,0,1963
771,172500,2.0,440.0,0,918.0,918,7,1683,6,5,1978,2,,,red,1,bad,bad,3,1,7,2009,1,765,1978
772,113500,1.0,668.0,0,1052.0,1052,6,1052,5,6,1967,1,,,red,1,horrible,bad,3,1,4,2009,1,0,1967
773,130000,1.0,288.0,0,864.0,899,5,899,5,7,1967,1,,dog,red,0,,good,3,1,6,2009,0,0,2004
774,149900,2.0,504.0,0,456.0,1034,5,1034,6,5,1978,1,,,red,1,okay,bad,3,1,6,2009,0,0,1978
775,134900,2.0,576.0,0,858.0,858,5,858,5,5,1982,1,,,red,0,,bad,2,1,4,2009,0,0,1982
776,137000,2.0,528.0,0,840.0,860,4,860,5,6,1982,1,,,red,0,,bad,2,1,7,2009,0,0,1982
777,139000,1.0,288.0,0,1092.0,1092,6,1092,5,5,1962,1,,,red,1,horrible,bad,3,1,9,2009,0,0,1962
778,165000,1.0,384.0,0,552.0,904,8,1774,5,5,1961,2,,,red,1,bad,bad,4,1,7,2009,0,611,1961
779,148000,2.0,480.0,0,1138.0,1138,6,1138,6,5,1960,1,,dog,red,1,bad,bad,3,1,3,2009,0,0,1960
780,165000,1.0,336.0,0,825.0,2071,9,2071,5,5,1956,1,,,red,1,bad,bad,4,1,10,2009,1,0,1956
781,63900,0.0,0.0,0,0.0,660,5,660,2,2,1947,1,,,red,0,,okay,2,1,6,2009,0,0,1950
782,161500,1.0,304.0,0,1104.0,1104,8,1788,4,5,1957,1,,,blue,2,bad,bad,5,1,11,2009,0,684,1989
783,143000,1.0,452.0,0,1437.0,1473,5,1473,5,8,1968,1,,,red,2,good,amazing,1,1,6,2009,0,0,2003
784,135000,1.0,284.0,0,1134.0,1229,6,1229,4,6,1956,1,,,blue,0,,bad,3,1,4,2009,0,0,1956
785,82500,2.0,539.0,0,861.0,861,4,861,4,5,1940,1,,,red,0,,bad,1,1,3,2009,0,0,1950
786,190000,1.0,303.0,0,1617.0,1867,7,1867,5,5,1955,1,,cow,blue,3,good,bad,2,1,11,2009,0,0,1993
787,139600,2.0,452.0,0,0.0,1733,8,1733,3,5,1955,2,,,blue,1,good,bad,4,1,6,2009,0,0,1955
788,122000,2.0,498.0,0,0.0,1383,6,1383,4,5,1954,1,,,red,0,,bad,2,1,10,2009,0,0,1954
789,127500,2.0,480.0,0,1436.0,1689,7,1689,6,5,1956,1,,dog,red,1,good,bad,3,1,11,2009,0,0,1956
790,121500,1.0,340.0,0,1073.0,1073,5,1073,5,5,1956,1,,cat,blue,0,,bad,2,1,2,2009,0,0,1956
791,60000,1.0,350.0,0,1276.0,1276,5,1276,5,3,1958,1,,,blue,0,,bad,3,1,6,2009,0,0,1958
792,154400,1.0,240.0,0,747.0,892,6,1639,6,7,1946,1,,,red,1,good,good,3,1,7,2009,1,747,1950
793,113000,1.0,234.0,0,672.0,672,4,672,4,6,1941,1,,,red,0,,bad,2,1,8,2009,0,0,1950
794,125000,1.0,252.0,0,1089.0,1089,5,1089,5,6,1954,1,,dog,red,1,good,bad,3,1,9,2009,0,0,1954
795,84000,1.0,290.0,0,0.0,845,5,845,4,3,1957,1,,,red,0,,bad,3,1,1,2009,0,0,1957
796,139500,1.0,266.0,0,1049.0,1049,5,1049,5,5,1984,2,,,red,0,,good,2,1,2,2009,0,0,1984
797,131000,1.0,281.0,0,768.0,1148,8,1716,5,4,1949,1,,,red,1,good,bad,3,1,1,2009,1,568,2008
798,105000,1.0,280.0,0,560.0,698,6,1258,6,5,1939,1,,dog,red,0,,bad,2,1,10,2009,0,560,1950
799,108000,1.0,296.0,0,755.0,755,7,1510,4,5,1940,1,,dog,red,1,good,bad,4,1,10,2009,0,755,1950
800,162000,2.0,462.0,0,1054.0,1061,4,1061,7,6,1990,1,,,red,0,,good,1,1,7,2009,1,0,1991
801,156500,2.0,576.0,0,520.0,1338,5,1338,6,5,1983,1,,,red,1,horrible,good,2,1,9,2009,1,0,1983
802,316600,2.0,612.0,0,1496.0,1496,5,2132,8,8,1983,1,,,red,1,good,good,1,1,9,2009,1,636,2009
803,271900,3.0,701.0,0,2158.0,2196,7,2196,7,7,1990,2,,,red,1,bad,good,3,1,6,2009,0,0,1991
804,213000,2.0,425.0,0,740.0,1006,7,1775,7,5,1993,2,,,red,1,bad,good,3,1,7,2009,1,769,1993
805,239900,2.0,473.0,0,1079.0,1079,8,1879,7,5,1993,2,,dog,red,1,bad,good,3,1,8,2009,1,800,1994
806,239500,2.0,466.0,0,1128.0,1142,8,2020,8,5,1995,2,,,red,1,bad,good,3,1,6,2009,1,878,1995
807,131000,2.0,576.0,0,0.0,1288,7,2016,5,7,1880,1,,,red,1,bad,bad,4,1,6,2009,0,728,2007
808,118964,2.0,410.0,0,0.0,1535,8,1535,5,5,1979,2,,,red,0,,bad,4,2,6,2009,0,0,1979
809,153337,2.0,528.0,0,1086.0,1224,6,1224,5,5,1979,0,,,red,2,bad,bad,2,2,6,2009,2,0,1979
810,147983,2.0,720.0,0,0.0,1114,8,2228,5,5,1979,2,,,red,0,,bad,6,2,6,2009,0,1114,1979
811,118858,2.0,400.0,0,0.0,1535,8,1535,5,5,1979,2,,cat,red,0,,bad,4,2,6,2009,0,0,1979
812,118858,2.0,400.0,0,0.0,1535,8,1535,5,5,1979,2,,,red,0,,bad,4,2,6,2009,0,0,1979
813,142953,2.0,528.0,0,0.0,1120,12,2240,5,5,1979,2,,,red,0,,bad,6,2,6,2009,0,1120,1979
814,148325,2.0,672.0,0,1094.0,1229,6,1229,5,5,1979,0,,,red,2,bad,good,2,2,6,2009,2,0,1979
815,113722,2.0,400.0,0,0.0,1513,8,1513,5,5,1979,2,,,red,0,,bad,4,2,6,2009,0,0,1979
816,269500,4.0,820.0,0,1168.0,1168,8,2787,7,5,2000,4,,,red,2,bad,bad,6,2,10,2009,2,1619,2000
817,269500,4.0,820.0,0,1168.0,1168,8,2787,7,5,2000,4,,,red,2,bad,bad,6,2,10,2009,2,1619,2000
818,269500,4.0,820.0,0,1168.0,1168,8,2787,7,5,2000,4,,,red,2,bad,bad,6,2,10,2009,2,1619,2000
819,323262,3.0,1138.0,0,1555.0,1680,8,1680,9,5,2009,1,,,red,1,good,amazing,1,1,7,2009,1,0,2009
820,297000,3.0,826.0,0,1705.0,1718,7,1718,8,5,2007,2,,,red,1,good,good,3,1,9,2009,0,0,2008
821,295493,3.0,860.0,0,1622.0,1630,8,1630,8,5,2008,2,,,red,1,good,amazing,3,1,1,2009,0,0,2008
822,332000,3.0,846.0,0,1720.0,1720,8,1720,9,5,2008,2,,,red,1,good,amazing,3,1,11,2009,0,0,2008
823,239900,3.0,904.0,0,1468.0,1468,6,1468,8,5,2008,2,,,red,1,good,good,3,1,6,2009,0,0,2008
824,212000,2.0,578.0,0,866.0,866,7,1768,8,5,2007,2,,,red,0,,good,3,1,4,2009,1,902,2007
825,272500,2.0,524.0,0,1838.0,1838,7,1838,8,5,2007,2,,,red,2,good,good,3,1,4,2009,0,0,2008
826,239000,2.0,702.0,0,1800.0,1800,7,1800,9,5,2007,2,,,red,0,,amazing,2,1,5,2009,0,0,2007
827,220000,2.0,660.0,0,1604.0,1604,8,1604,7,5,2006,2,,,red,1,good,good,3,1,3,2009,1,0,2006
828,200000,2.0,662.0,0,1282.0,1290,6,1290,7,5,2007,2,,,red,1,good,good,2,1,5,2009,0,0,2007
829,221800,3.0,810.0,0,1254.0,1254,5,1254,8,5,2008,2,,,red,0,,good,2,1,3,2009,0,0,2008
830,194500,2.0,632.0,0,1232.0,1232,6,1232,7,5,2007,2,,,red,0,,good,2,1,2,2009,0,0,2007
831,237000,3.0,844.0,0,1498.0,1498,7,1498,8,5,2005,2,,,red,1,good,good,3,1,3,2009,0,0,2006
832,173000,2.0,440.0,0,704.0,704,7,1422,6,5,2005,2,,,red,1,good,good,3,1,7,2009,1,718,2006
833,275000,2.0,569.0,0,1518.0,1644,5,1644,7,5,1989,2,,,red,1,bad,good,2,1,8,2009,0,0,1989
834,233500,2.0,525.0,0,1449.0,944,7,1759,7,5,1992,2,,,red,1,bad,good,3,1,6,2009,1,815,1993
835,185000,2.0,538.0,0,1013.0,1160,7,2126,5,5,1967,2,,,red,0,,bad,3,1,6,2009,1,966,1967
836,152000,2.0,576.0,0,1040.0,1040,6,1040,5,5,1996,1,,cat,red,0,,good,3,1,11,2009,0,0,1996
837,143000,1.0,440.0,0,990.0,990,5,990,5,7,1994,1,,,red,0,,bad,3,1,10,2009,0,0,1994
838,231500,2.0,470.0,0,928.0,928,7,1764,6,5,1997,2,,dog,red,0,,good,3,1,8,2009,1,836,1997
839,212000,2.0,550.0,0,799.0,827,6,1661,7,6,1996,2,,,red,1,bad,good,3,1,4,2009,1,834,1996
840,207000,2.0,539.0,0,1463.0,1463,5,1463,7,5,1998,2,,cat,red,0,,bad,3,1,12,2009,0,0,1998
841,145000,2.0,672.0,0,1097.0,1097,6,1097,5,5,1994,1,,,red,0,,bad,3,1,6,2009,1,0,1995
842,138000,2.0,480.0,0,990.0,990,5,990,5,5,1994,1,,,red,0,,bad,3,1,5,2009,0,0,1995
843,197900,2.0,546.0,0,866.0,866,6,1779,7,5,1998,2,,,red,0,,good,3,1,3,2009,1,913,1998
844,204000,2.0,577.0,0,1490.0,1501,6,1501,7,5,1999,2,,,red,0,,good,3,1,6,2009,0,0,1999
845,192000,2.0,666.0,0,1431.0,1431,6,1431,7,5,1999,2,,,red,0,,good,3,1,9,2009,0,0,1999
846,200000,2.0,492.0,0,928.0,928,7,1772,6,5,1998,2,,,red,1,bad,bad,3,1,4,2009,1,844,1998
847,195000,2.0,493.0,0,831.0,831,7,1660,7,5,2002,2,,,red,0,,good,3,1,7,2009,1,829,2002
848,227000,2.0,544.0,0,1573.0,1573,6,1573,7,5,2002,2,,,red,0,,good,3,1,3,2009,0,0,2002
849,230000,2.0,622.0,0,944.0,944,6,1840,7,5,2001,2,,,red,0,,good,3,1,6,2009,1,896,2001
850,187100,2.0,605.0,0,1413.0,1430,6,1430,7,5,2001,2,,,red,0,,good,3,1,6,2009,0,0,2002
851,203000,2.0,577.0,0,1431.0,1444,6,1444,7,5,2002,2,,,red,0,,good,3,1,4,2009,0,0,2001
852,201000,2.0,608.0,0,1492.0,1492,6,1492,7,5,2001,2,,,red,1,bad,good,3,1,7,2009,0,0,2001
853,124000,0.0,0.0,0,1040.0,1040,5,1040,5,5,1978,2,,,red,0,,bad,3,1,8,2009,0,0,1978
854,140000,1.0,343.0,0,907.0,907,5,907,5,5,1978,1,,dog,red,0,,bad,3,1,7,2009,0,0,1978
855,134900,2.0,444.0,0,914.0,914,5,914,5,7,1979,1,,,red,0,,bad,2,1,10,2009,0,0,1979
856,150500,2.0,484.0,0,1040.0,1040,5,1040,5,7,1977,2,,,red,0,,good,3,1,9,2009,0,0,2008
857,136500,1.0,336.0,0,864.0,864,6,864,5,8,1978,1,,cow,red,0,,bad,3,1,7,2009,0,0,2005
858,143500,1.0,252.0,0,1268.0,1268,5,1268,5,7,1977,1,,,red,0,,good,3,1,10,2009,1,0,1989
859,133500,1.0,338.0,0,864.0,864,5,864,5,6,1972,1,,,red,1,okay,bad,3,1,8,2009,0,0,1972
860,123000,2.0,600.0,0,894.0,894,6,894,5,5,1972,1,,,red,0,,bad,2,1,9,2009,0,0,1972
861,133900,1.0,396.0,0,768.0,768,5,768,5,8,1972,1,,dog,red,0,,bad,2,1,4,2009,0,0,2003
862,133000,2.0,396.0,0,768.0,768,5,768,5,7,1972,1,,dog,red,0,,bad,2,1,3,2009,0,0,2007
863,250000,3.0,1231.0,0,1569.0,1611,6,1611,7,5,2002,2,,,red,0,,good,3,1,9,2009,0,0,2002
864,254750,2.0,570.0,0,1068.0,1068,8,2184,8,5,2003,2,,,red,1,good,good,4,1,6,2009,1,1116,2003
865,236500,2.0,522.0,0,1753.0,1788,7,1788,8,5,2001,2,,,red,1,bad,amazing,3,1,6,2009,0,0,2001
866,261500,2.0,531.0,0,1299.0,1299,7,1872,8,5,2001,2,,,red,1,bad,amazing,3,1,11,2009,1,573,2001
867,313000,3.0,736.0,0,1440.0,1476,8,2153,9,5,2000,2,,,red,2,amazing,amazing,3,1,5,2009,1,677,2000
868,198500,2.0,550.0,0,840.0,840,6,1725,7,5,2002,2,,,red,0,,good,3,1,11,2009,1,885,2002
869,211000,2.0,608.0,0,944.0,944,6,1870,7,5,2001,2,,,red,0,,good,3,1,5,2009,1,926,2001
870,220000,2.0,521.0,0,1462.0,1513,5,1513,8,5,1999,2,,,red,1,bad,good,2,1,6,2009,0,0,2000
871,203000,2.0,478.0,0,1504.0,1504,6,1504,7,5,1996,2,,,red,1,bad,good,3,1,6,2009,0,0,1996
872,279500,2.0,523.0,0,1822.0,1828,7,1828,8,5,2002,2,,,red,1,good,good,3,1,6,2009,0,0,2003
873,210000,2.0,511.0,0,1417.0,1417,7,1417,7,5,1997,2,,,red,1,bad,good,3,1,8,2009,0,0,1998
874,219500,2.0,645.0,0,1057.0,1057,8,2034,7,5,1997,2,,cat,red,0,,good,3,1,2,2009,1,977,1998
875,191000,2.0,512.0,0,880.0,909,7,1716,7,5,1996,2,,,red,1,bad,good,2,1,7,2009,1,807,1996
876,178000,2.0,573.0,0,1212.0,1212,6,1212,7,5,2001,2,,,red,0,,good,3,1,6,2009,0,0,2001
877,213000,2.0,451.0,0,1630.0,1630,6,1630,7,5,2000,2,,,red,1,bad,good,3,1,10,2009,0,0,2001
878,144000,2.0,420.0,0,848.0,848,4,848,6,5,2003,1,,,red,0,,good,1,1,6,2009,0,0,2004
879,140000,2.0,420.0,0,848.0,848,4,848,6,5,2003,1,,,red,0,,good,1,1,5,2009,0,0,2003
880,293200,3.0,810.0,0,1578.0,1602,7,1602,8,5,2007,2,,,red,1,good,good,3,1,1,2009,0,0,2007
881,190000,2.0,572.0,0,864.0,864,7,1728,7,5,2004,2,,,red,0,,good,3,1,4,2009,1,864,2004
882,190000,2.0,570.0,0,1500.0,1500,6,1500,7,5,2004,2,,,red,0,,good,3,1,8,2009,0,0,2004
883,173500,2.0,540.0,0,738.0,738,7,1476,6,5,2005,2,,,red,0,,good,3,1,2,2009,1,738,2005
884,170000,2.0,440.0,0,608.0,608,6,1396,6,5,2007,2,,,red,1,good,good,3,1,7,2009,1,788,2007
885,108000,2.0,520.0,0,0.0,1126,5,1126,4,5,1949,2,,dog,red,0,,good,2,1,5,2009,0,0,2003
886,167000,2.0,480.0,0,1486.0,1486,7,1486,5,7,1964,1,,dog,red,0,,bad,3,1,3,2009,0,0,1999
887,100000,1.0,288.0,0,816.0,816,3,816,4,6,1938,1,,,red,1,good,bad,2,1,5,2009,0,0,1958
888,198500,2.0,672.0,0,0.0,495,7,1922,7,5,2003,3,,,red,1,amazing,good,4,1,7,2009,0,1427,2003
889,159500,2.0,440.0,0,690.0,698,6,1426,6,6,1977,1,,dog,red,0,,bad,3,1,7,2009,1,728,1977
890,127000,1.0,544.0,0,1014.0,1149,7,1149,4,6,1960,1,,dog,red,0,,bad,3,1,7,2009,0,0,1971
891,125000,1.0,352.0,0,1041.0,1125,6,1125,6,6,1976,1,,cow,red,1,okay,bad,3,1,10,2009,0,0,1976
892,320000,3.0,768.0,0,1698.0,1698,8,1698,9,5,2007,2,,,red,1,good,amazing,3,1,2,2009,0,0,2008
893,145500,2.0,525.0,0,547.0,1072,5,1072,6,5,2005,1,,,red,0,,bad,2,1,4,2009,0,0,2006
894,118000,0.0,0.0,0,698.0,698,4,698,5,9,1947,1,,,red,0,,bad,2,1,6,2009,0,0,2008
895,85000,1.0,320.0,0,876.0,876,5,876,4,5,1959,1,,dog,blue,0,,bad,3,1,3,2009,0,0,1959
896,120000,1.0,195.0,0,1078.0,1368,6,1368,5,5,1950,1,,,blue,0,,bad,3,1,6,2009,0,0,1950
897,98000,1.0,240.0,0,0.0,1088,9,1529,4,3,1945,2,,,green,0,,bad,4,1,4,2009,0,441,1950
898,99900,0.0,0.0,0,864.0,864,4,864,5,8,1922,1,,,red,0,,bad,2,1,7,2009,0,0,1950
899,82000,2.0,528.0,0,0.0,944,4,944,3,3,1952,1,,,green,0,,okay,2,1,7,2009,0,0,1952
900,119900,0.0,0.0,0,1678.0,1678,10,1678,5,5,1959,2,,,red,0,,bad,6,2,8,2009,0,0,1959
901,103500,1.0,313.0,0,1150.0,1560,7,1560,5,5,1956,1,,,red,1,bad,bad,2,1,5,2009,0,0,1956
902,112000,1.0,288.0,0,672.0,960,5,960,4,3,1956,1,,dog,blue,0,,bad,3,1,10,2009,0,0,1956
903,110000,2.0,528.0,0,684.0,684,7,1196,6,8,1920,1,Grvl,cat,red,0,,good,3,1,8,2009,0,512,2000
904,122000,1.0,256.0,0,720.0,854,6,1298,5,6,1941,1,Grvl,,red,2,good,bad,3,1,9,2009,0,444,1950
905,117000,2.0,660.0,0,984.0,984,6,1604,5,5,1941,2,Grvl,,red,0,,bad,3,1,7,2009,0,620,1960
906,160000,1.0,250.0,0,832.0,832,7,1268,5,4,1938,1,Pave,,red,2,good,bad,3,1,7,2009,1,436,1950
907,159434,1.0,281.0,0,793.0,848,6,1520,5,5,1932,1,Pave,,red,0,,bad,3,1,7,2009,0,672,2000
908,60000,1.0,246.0,0,290.0,438,3,438,2,5,1920,1,,,green,0,,okay,1,1,1,2009,0,0,1950
909,139500,1.0,240.0,0,778.0,944,7,1489,6,7,1940,2,,cow,red,1,good,bad,3,1,7,2009,0,545,1950
910,197000,2.0,672.0,0,824.0,1687,12,3082,7,3,1920,2,,,red,2,bad,bad,5,1,8,2009,1,998,1970
911,105000,1.0,180.0,0,583.0,647,6,1242,6,6,1935,1,,,green,1,good,bad,3,1,3,2009,1,595,1950
912,135000,2.0,576.0,0,1122.0,1328,7,1981,4,3,1928,2,,dog,red,2,bad,good,4,1,12,2009,0,653,1950
913,147500,2.0,440.0,0,816.0,1232,6,1232,6,8,1916,1,,,red,1,good,good,3,1,10,2009,0,0,2000
914,137450,1.0,216.0,0,976.0,1160,7,1608,6,6,1925,2,,dog,red,1,good,good,3,1,10,2009,1,448,1990
915,155000,2.0,576.0,0,560.0,575,6,1135,7,9,1936,1,,dog,red,0,,good,3,1,4,2009,0,560,2007
916,177000,2.0,342.0,0,896.0,1172,9,1913,6,6,1928,1,,,red,1,bad,bad,3,1,3,2009,1,741,1950
917,145000,1.0,216.0,0,861.0,877,6,1477,7,7,1928,2,,,red,1,good,bad,3,1,8,2009,0,600,1950
918,137000,1.0,215.0,0,600.0,628,6,1228,7,8,1918,1,,dog,red,1,good,bad,3,1,5,2009,0,600,1990
919,234000,1.0,282.0,0,1276.0,1276,9,2080,7,9,1926,1,,dog,red,2,good,good,3,1,6,2009,1,804,2004
920,205000,2.0,440.0,0,840.0,840,6,1567,5,6,1940,1,,cat,red,2,bad,bad,2,1,2,2009,1,727,1950
921,177500,1.0,213.0,0,771.0,753,7,1494,6,7,1942,1,,,red,2,good,good,3,1,11,2009,0,741,1950
922,160000,1.0,256.0,0,728.0,976,7,1308,5,7,1940,1,,,red,2,bad,bad,2,1,6,2009,1,332,1950
923,155000,1.0,307.0,0,1273.0,1273,5,1273,5,4,1960,1,Grvl,dog,red,0,,bad,2,1,6,2009,0,0,1960
924,163500,2.0,432.0,0,876.0,964,5,964,5,7,1921,1,Grvl,,red,0,,bad,2,1,8,2009,0,0,2006
925,154900,1.0,186.0,0,731.0,820,7,1343,5,6,1921,1,,,red,1,good,bad,3,1,7,2009,1,523,1950
926,205000,2.0,400.0,0,920.0,1240,13,2480,7,6,1940,2,,,red,2,good,bad,5,2,7,2009,1,1240,1950
927,144800,1.0,390.0,0,1112.0,1112,6,1112,5,6,1954,1,,dog,red,1,good,bad,2,1,10,2009,0,0,1954
928,174500,1.0,234.0,0,704.0,860,7,1564,7,7,1941,1,,,red,1,good,okay,3,1,7,2009,1,704,1950
929,193000,2.0,463.0,0,1561.0,1561,6,1561,6,6,1960,2,,,red,1,good,bad,3,1,5,2009,0,0,1960
930,158000,1.0,295.0,0,1067.0,986,7,1523,5,7,1949,2,,,red,1,bad,okay,3,1,10,2009,0,537,2005
931,158500,1.0,300.0,0,1092.0,1152,6,1152,6,8,1950,1,,cat,red,1,good,good,3,1,8,2009,0,0,2004
932,224000,2.0,576.0,0,1310.0,1906,6,1906,6,5,1954,1,,,red,2,good,bad,3,1,1,2009,1,0,1954
933,115000,2.0,452.0,0,516.0,516,5,1032,6,6,1980,1,,cat,red,1,bad,bad,2,1,5,2009,0,516,1980
934,137000,2.0,462.0,0,561.0,561,5,1229,6,6,1980,1,,cat,red,1,bad,good,2,1,10,2009,1,668,1992
935,121000,2.0,462.0,0,561.0,561,5,1229,6,6,1980,1,,dog,red,1,bad,bad,2,1,7,2009,1,668,1980
936,124000,2.0,462.0,0,561.0,561,5,1229,6,6,1980,1,,cat,red,1,bad,bad,2,1,5,2009,1,668,1980
937,208000,2.0,501.0,0,572.0,1182,6,1982,6,6,1986,2,,,red,1,bad,bad,3,1,4,2009,1,800,1986
938,315000,2.0,551.0,0,1803.0,2365,7,2365,7,9,1971,2,,cat,red,2,good,amazing,3,1,7,2009,0,0,2009
939,222000,2.0,540.0,0,880.0,1680,5,1680,6,9,1988,2,,,red,1,good,good,3,1,12,2009,0,0,2007
940,147000,1.0,468.0,0,672.0,672,6,1344,5,7,1920,1,,,blue,0,,bad,3,1,7,2009,0,672,1997
941,123000,2.0,576.0,0,760.0,928,11,2168,5,6,1900,2,,,red,0,,good,5,1,12,2009,0,928,1993
942,78000,1.0,189.0,0,596.0,596,6,1192,5,5,1920,1,,cow,red,0,,bad,3,1,7,2009,0,596,1950
943,85000,0.0,0.0,0,1013.0,1013,6,1526,3,2,1915,1,,dog,red,0,,okay,2,1,10,2009,0,0,1982
944,75000,1.0,200.0,0,572.0,572,4,572,4,6,1925,1,Grvl,,yellow,0,,bad,2,1,5,2009,0,0,1950
945,230000,2.0,482.0,0,1596.0,1648,5,1648,8,5,2007,2,,,red,1,good,amazing,2,1,6,2009,0,0,2008
946,57625,1.0,280.0,0,0.0,810,4,810,2,4,1910,1,,,blue,0,,bad,1,1,3,2009,0,0,1950
947,251000,3.0,642.0,0,1107.0,1040,7,2052,8,5,2000,2,,,red,1,bad,good,3,1,5,2009,1,1012,2001
948,239686,2.0,670.0,0,1434.0,1518,6,2149,7,5,2003,1,,,red,1,amazing,good,1,1,8,2009,1,631,2003
949,240000,2.0,550.0,0,1710.0,1710,7,1710,7,5,2004,2,,,red,1,good,good,3,1,4,2009,0,0,2005
950,215000,2.0,560.0,0,804.0,804,7,1961,6,5,2001,2,,,red,1,bad,good,3,1,6,2009,1,1157,2002
951,156450,1.0,351.0,0,902.0,926,5,926,6,6,1977,1,,dog,red,1,bad,bad,2,1,4,2009,0,0,1977
952,173000,2.0,541.0,0,957.0,1287,5,1287,6,7,1977,1,,cow,red,2,okay,bad,2,1,11,2009,1,0,1977
953,126000,2.0,539.0,0,0.0,1302,8,1734,5,5,1977,2,,,red,0,,good,4,2,8,2009,0,432,1977
954,173000,2.0,497.0,0,1188.0,1217,6,1217,7,5,1990,2,,cat,red,0,,good,3,1,6,2009,0,0,1991
955,152000,2.0,672.0,0,1582.0,1595,5,1595,5,5,1991,2,,,red,0,,bad,2,1,4,2009,0,0,1991
956,137500,2.0,525.0,0,819.0,1344,7,1344,6,6,1958,1,,,blue,1,good,good,3,1,1,2009,0,0,1958
957,375000,2.0,513.0,0,2136.0,2036,8,2036,7,5,1965,2,,,red,2,good,bad,3,1,6,2009,0,0,1965
958,315500,3.0,912.0,0,1620.0,1620,6,1620,9,5,2007,2,,,red,1,amazing,amazing,2,1,9,2009,0,0,2008
959,224500,2.0,650.0,0,846.0,846,6,1692,7,5,2009,2,,,red,0,,good,3,1,7,2009,1,846,2009
960,410000,3.0,780.0,0,2190.0,2036,9,2036,9,5,2008,2,,,red,1,amazing,amazing,3,1,7,2009,0,0,2008
961,316500,3.0,885.0,0,1641.0,1641,7,1641,9,5,2008,2,,,red,0,,amazing,3,1,1,2009,0,0,2008
962,201000,3.0,610.0,0,1466.0,1466,7,1466,8,5,2007,2,,,red,0,,good,3,1,7,2009,0,0,2007
963,175000,2.0,576.0,0,1392.0,1412,6,1412,6,5,1988,2,,,red,1,bad,good,3,1,3,2009,0,0,1988
964,204000,2.0,440.0,0,712.0,1375,7,2237,6,8,1980,2,,,red,1,bad,good,3,1,2,2009,1,862,2006
965,213500,2.0,578.0,0,1645.0,1479,7,1479,7,5,1987,2,,,red,1,okay,good,3,1,7,2009,1,0,1989
966,220000,2.0,471.0,0,1267.0,1296,6,1296,8,5,2001,2,,,red,0,,good,2,1,6,2009,0,0,2002
967,170000,2.0,486.0,0,912.0,1072,9,2014,7,5,2003,2,,,red,0,,good,3,1,2,2009,1,942,2003
968,315000,3.0,765.0,0,1838.0,1838,8,1838,9,5,2006,2,,,red,1,good,amazing,2,1,3,2009,0,0,2006
969,425000,3.0,920.0,0,1978.0,1978,7,1978,9,5,2007,2,,,red,1,good,amazing,2,1,5,2009,0,0,2007
970,139500,1.0,384.0,0,1008.0,1008,6,1008,5,7,1968,1,,dog,red,0,,good,3,1,4,2009,0,0,1968
971,115000,2.0,336.0,0,0.0,1771,9,1771,5,4,1960,1,,cat,red,1,bad,bad,3,1,11,2009,0,0,2006
972,162000,2.0,412.0,0,1204.0,1204,5,1204,6,5,1998,2,,,red,0,,bad,2,1,6,2009,0,0,1998
973,165000,2.0,402.0,0,1224.0,1224,5,1224,6,5,1999,2,,,red,0,,bad,2,1,6,2009,0,0,1999
974,91000,1.0,297.0,0,462.0,526,5,988,4,5,1973,1,,cow,red,0,,bad,2,1,11,2009,0,462,1973
975,130000,1.0,288.0,0,864.0,874,5,874,5,6,1968,1,,cow,red,0,,bad,3,1,11,2009,0,0,1968
976,86000,1.0,286.0,0,630.0,630,3,630,4,8,1970,1,,,red,0,,good,1,1,5,2009,0,0,2002
977,160000,2.0,504.0,0,1188.0,1404,7,1404,5,5,1969,2,,,red,1,horrible,bad,3,1,3,2009,0,0,2000
978,80000,1.0,286.0,0,630.0,630,3,630,4,4,1970,1,,,red,0,,bad,1,1,4,2009,0,0,1970
979,97000,0.0,0.0,0,546.0,798,6,1344,4,6,1970,1,,,red,1,bad,bad,3,1,5,2009,1,546,2008
980,88000,1.0,286.0,0,546.0,546,6,1092,4,4,1970,1,,,red,0,,bad,3,1,8,2009,1,546,1970
981,131900,1.0,336.0,0,796.0,796,4,796,5,8,1972,1,,dog,red,0,,bad,2,1,7,2009,0,0,1972
982,131250,1.0,429.0,0,384.0,1091,5,1091,6,5,1993,1,,,red,0,,bad,2,1,8,2009,0,0,1996
